FileNames	Class	Clusters
table_3221.pcd	table	-1
lamp_1234.pcd	lamp	-1
table_4707.pcd	table	-1
table_4167.pcd	table	-1
car_219.pcd	car	10
table_1908.pcd	table	-1
chair_1898.pcd	chair	-1
table_514.pcd	table	-1
lamp_667.pcd	lamp	7
chair_116.pcd	chair	13
guitar_133.pcd	guitar	7
airplane_466.pcd	airplane	-1
chair_2425.pcd	chair	-1
table_4128.pcd	table	-1
chair_1922.pcd	chair	-1
table_2195.pcd	table	-1
table_273.pcd	table	-1
airplane_1398.pcd	airplane	-1
table_1789.pcd	table	-1
airplane_2045.pcd	airplane	-1
airplane_872.pcd	airplane	-1
cap_38.pcd	cap	0
lamp_1324.pcd	lamp	-1
knife_200.pcd	knife	7
airplane_1746.pcd	airplane	22
knife_189.pcd	knife	7
airplane_1948.pcd	airplane	-1
table_2451.pcd	table	-1
table_4967.pcd	table	27
pistol_274.pcd	pistol	-1
table_678.pcd	table	-1
car_1483.pcd	car	10
chair_1619.pcd	chair	13
lamp_710.pcd	lamp	7
table_2073.pcd	table	-1
chair_500.pcd	chair	13
knife_65.pcd	knife	7
lamp_1268.pcd	lamp	7
airplane_384.pcd	airplane	35
airplane_936.pcd	airplane	-1
table_4633.pcd	table	-1
airplane_697.pcd	airplane	-1
airplane_2316.pcd	airplane	17
guitar_236.pcd	guitar	7
airplane_540.pcd	airplane	17
car_1531.pcd	car	10
airplane_963.pcd	airplane	37
laptop_297.pcd	laptop	2
table_3152.pcd	table	-1
airplane_2467.pcd	airplane	-1
car_435.pcd	car	10
table_4773.pcd	table	-1
mug_175.pcd	mug	1
airplane_368.pcd	airplane	-1
chair_1525.pcd	chair	-1
table_4667.pcd	table	-1
table_3737.pcd	table	-1
table_4890.pcd	table	-1
car_1092.pcd	car	10
table_3322.pcd	table	-1
table_2800.pcd	table	27
table_1909.pcd	table	28
guitar_502.pcd	guitar	7
pistol_159.pcd	pistol	18
lamp_477.pcd	lamp	-1
chair_3033.pcd	chair	13
car_902.pcd	car	10
lamp_1381.pcd	lamp	7
car_823.pcd	car	10
knife_266.pcd	knife	7
table_4202.pcd	table	-1
airplane_2379.pcd	airplane	-1
chair_450.pcd	chair	13
table_2013.pcd	table	-1
chair_2066.pcd	chair	13
table_2228.pcd	table	-1
laptop_407.pcd	laptop	-1
airplane_82.pcd	airplane	-1
knife_214.pcd	knife	7
airplane_862.pcd	airplane	17
table_3795.pcd	table	-1
car_1280.pcd	car	10
table_258.pcd	table	-1
chair_1877.pcd	chair	-1
car_138.pcd	car	10
table_2965.pcd	table	-1
guitar_701.pcd	guitar	7
airplane_566.pcd	airplane	16
laptop_246.pcd	laptop	2
car_1004.pcd	car	10
table_2681.pcd	table	-1
airplane_1234.pcd	airplane	15
airplane_2533.pcd	airplane	17
skateboard_48.pcd	skateboard	9
table_2011.pcd	table	-1
table_552.pcd	table	-1
table_3326.pcd	table	-1
airplane_1562.pcd	airplane	-1
chair_3.pcd	chair	13
table_809.pcd	table	-1
chair_2826.pcd	chair	13
airplane_285.pcd	airplane	-1
airplane_2523.pcd	airplane	25
airplane_1923.pcd	airplane	-1
lamp_929.pcd	lamp	7
chair_781.pcd	chair	-1
lamp_1107.pcd	lamp	-1
guitar_37.pcd	guitar	7
chair_3636.pcd	chair	13
pistol_75.pcd	pistol	18
table_456.pcd	table	-1
rocket_65.pcd	rocket	9
airplane_2365.pcd	airplane	-1
table_4521.pcd	table	-1
car_469.pcd	car	10
chair_871.pcd	chair	-1
chair_642.pcd	chair	13
chair_2350.pcd	chair	-1
table_2181.pcd	table	-1
chair_1137.pcd	chair	13
guitar_375.pcd	guitar	7
table_2506.pcd	table	27
table_4237.pcd	table	-1
airplane_276.pcd	airplane	17
table_1850.pcd	table	-1
table_2494.pcd	table	-1
table_5054.pcd	table	27
chair_1980.pcd	chair	-1
table_3685.pcd	table	-1
lamp_982.pcd	lamp	7
airplane_2078.pcd	airplane	-1
chair_1738.pcd	chair	13
car_53.pcd	car	10
knife_343.pcd	knife	7
table_1338.pcd	table	-1
table_1886.pcd	table	-1
lamp_1452.pcd	lamp	7
chair_640.pcd	chair	13
chair_1774.pcd	chair	13
chair_3479.pcd	chair	-1
airplane_64.pcd	airplane	-1
chair_128.pcd	chair	13
table_2056.pcd	table	-1
airplane_15.pcd	airplane	-1
chair_1004.pcd	chair	-1
chair_465.pcd	chair	13
guitar_403.pcd	guitar	7
airplane_754.pcd	airplane	26
motorbike_69.pcd	motorbike	-1
table_1823.pcd	table	-1
car_403.pcd	car	10
table_1049.pcd	table	24
table_4607.pcd	table	-1
chair_1710.pcd	chair	-1
chair_137.pcd	chair	-1
table_1615.pcd	table	24
pistol_85.pcd	pistol	18
lamp_1233.pcd	lamp	7
car_1406.pcd	car	10
chair_3104.pcd	chair	-1
lamp_780.pcd	lamp	7
chair_891.pcd	chair	13
table_1724.pcd	table	-1
table_2559.pcd	table	-1
car_802.pcd	car	10
airplane_706.pcd	airplane	31
lamp_437.pcd	lamp	-1
laptop_2.pcd	laptop	-1
chair_2260.pcd	chair	-1
chair_1754.pcd	chair	4
chair_1289.pcd	chair	13
lamp_859.pcd	lamp	-1
airplane_332.pcd	airplane	17
table_3549.pcd	table	-1
chair_2999.pcd	chair	-1
lamp_775.pcd	lamp	7
airplane_1677.pcd	airplane	-1
table_2604.pcd	table	-1
chair_1456.pcd	chair	-1
chair_3478.pcd	chair	13
car_632.pcd	car	10
airplane_2548.pcd	airplane	-1
table_441.pcd	table	-1
chair_1233.pcd	chair	-1
table_3918.pcd	table	-1
lamp_47.pcd	lamp	7
pistol_232.pcd	pistol	18
chair_2905.pcd	chair	-1
chair_3333.pcd	chair	4
table_887.pcd	table	-1
chair_3629.pcd	chair	-1
airplane_1868.pcd	airplane	-1
chair_2743.pcd	chair	-1
airplane_36.pcd	airplane	-1
laptop_344.pcd	laptop	2
table_749.pcd	table	27
chair_241.pcd	chair	13
table_1766.pcd	table	-1
table_234.pcd	table	-1
airplane_2369.pcd	airplane	21
table_5263.pcd	table	-1
airplane_921.pcd	airplane	-1
chair_1620.pcd	chair	-1
car_220.pcd	car	-1
car_1478.pcd	car	-1
table_3924.pcd	table	-1
lamp_1285.pcd	lamp	-1
chair_1582.pcd	chair	-1
airplane_1950.pcd	airplane	31
chair_3698.pcd	chair	13
table_3199.pcd	table	-1
table_3253.pcd	table	-1
lamp_101.pcd	lamp	7
car_365.pcd	car	10
table_1832.pcd	table	-1
table_4963.pcd	table	24
table_3223.pcd	table	-1
table_461.pcd	table	27
table_2938.pcd	table	-1
table_4008.pcd	table	-1
chair_2477.pcd	chair	-1
table_1273.pcd	table	-1
chair_3637.pcd	chair	13
chair_2980.pcd	chair	13
table_4684.pcd	table	-1
knife_205.pcd	knife	7
lamp_822.pcd	lamp	-1
chair_3341.pcd	chair	-1
table_2469.pcd	table	-1
airplane_792.pcd	airplane	17
knife_383.pcd	knife	7
table_4651.pcd	table	-1
car_1463.pcd	car	10
lamp_1315.pcd	lamp	7
laptop_352.pcd	laptop	2
chair_2484.pcd	chair	-1
table_1514.pcd	table	-1
table_2319.pcd	table	-1
car_223.pcd	car	10
motorbike_182.pcd	motorbike	12
lamp_814.pcd	lamp	7
chair_1910.pcd	chair	-1
airplane_1228.pcd	airplane	-1
chair_3451.pcd	chair	-1
table_3518.pcd	table	27
table_1884.pcd	table	-1
airplane_623.pcd	airplane	-1
lamp_1496.pcd	lamp	-1
car_496.pcd	car	10
chair_3402.pcd	chair	-1
lamp_1080.pcd	lamp	-1
table_4948.pcd	table	-1
table_4415.pcd	table	-1
car_228.pcd	car	10
car_873.pcd	car	10
table_426.pcd	table	-1
table_2736.pcd	table	27
table_1818.pcd	table	-1
chair_2401.pcd	chair	-1
table_3716.pcd	table	-1
chair_1315.pcd	chair	13
table_2022.pcd	table	-1
knife_372.pcd	knife	7
chair_1303.pcd	chair	4
airplane_695.pcd	airplane	20
mug_17.pcd	mug	-1
car_1296.pcd	car	10
laptop_211.pcd	laptop	2
lamp_403.pcd	lamp	7
knife_51.pcd	knife	7
knife_257.pcd	knife	7
airplane_2465.pcd	airplane	34
airplane_494.pcd	airplane	-1
airplane_1387.pcd	airplane	32
table_3785.pcd	table	-1
chair_592.pcd	chair	-1
table_588.pcd	table	-1
lamp_986.pcd	lamp	7
guitar_289.pcd	guitar	7
table_644.pcd	table	-1
chair_2229.pcd	chair	-1
guitar_184.pcd	guitar	7
chair_1568.pcd	chair	-1
chair_1706.pcd	chair	13
car_1305.pcd	car	-1
table_652.pcd	table	-1
chair_1690.pcd	chair	4
table_1322.pcd	table	-1
airplane_1659.pcd	airplane	19
table_2766.pcd	table	-1
laptop_79.pcd	laptop	2
chair_1822.pcd	chair	-1
airplane_2026.pcd	airplane	-1
car_1709.pcd	car	10
table_538.pcd	table	-1
table_1808.pcd	table	-1
table_1951.pcd	table	-1
knife_119.pcd	knife	7
table_2074.pcd	table	-1
table_2260.pcd	table	-1
table_3955.pcd	table	27
table_2301.pcd	table	-1
table_3610.pcd	table	3
chair_98.pcd	chair	-1
lamp_834.pcd	lamp	-1
chair_2197.pcd	chair	-1
airplane_250.pcd	airplane	-1
table_3167.pcd	table	27
airplane_1052.pcd	airplane	21
airplane_1863.pcd	airplane	-1
lamp_1396.pcd	lamp	7
table_4161.pcd	table	-1
table_4496.pcd	table	-1
car_607.pcd	car	10
guitar_714.pcd	guitar	7
guitar_538.pcd	guitar	7
rocket_48.pcd	rocket	-1
guitar_778.pcd	guitar	7
table_2097.pcd	table	-1
table_55.pcd	table	-1
table_4848.pcd	table	-1
lamp_2.pcd	lamp	5
mug_173.pcd	mug	1
car_1175.pcd	car	10
airplane_2372.pcd	airplane	-1
chair_2192.pcd	chair	13
guitar_384.pcd	guitar	7
chair_2188.pcd	chair	-1
airplane_691.pcd	airplane	-1
lamp_724.pcd	lamp	7
knife_187.pcd	knife	7
airplane_845.pcd	airplane	-1
car_465.pcd	car	10
table_3972.pcd	table	27
airplane_1124.pcd	airplane	-1
guitar_684.pcd	guitar	7
chair_337.pcd	chair	13
lamp_147.pcd	lamp	7
table_4188.pcd	table	-1
lamp_895.pcd	lamp	7
airplane_1862.pcd	airplane	17
knife_202.pcd	knife	7
table_318.pcd	table	-1
airplane_2404.pcd	airplane	-1
table_3306.pcd	table	-1
airplane_1495.pcd	airplane	-1
airplane_988.pcd	airplane	-1
table_5182.pcd	table	27
table_4931.pcd	table	27
airplane_2340.pcd	airplane	33
table_5245.pcd	table	-1
airplane_1164.pcd	airplane	-1
chair_1036.pcd	chair	13
chair_2521.pcd	chair	13
chair_1638.pcd	chair	-1
car_1290.pcd	car	-1
guitar_604.pcd	guitar	7
chair_2135.pcd	chair	13
car_1544.pcd	car	10
lamp_964.pcd	lamp	7
airplane_1291.pcd	airplane	-1
chair_2941.pcd	chair	13
car_208.pcd	car	10
table_4550.pcd	table	-1
pistol_3.pcd	pistol	18
knife_330.pcd	knife	7
rocket_18.pcd	rocket	18
table_1626.pcd	table	-1
table_1722.pcd	table	-1
table_3914.pcd	table	-1
chair_1859.pcd	chair	13
table_4480.pcd	table	27
motorbike_83.pcd	motorbike	-1
airplane_824.pcd	airplane	19
car_1757.pcd	car	10
table_4472.pcd	table	-1
chair_476.pcd	chair	-1
table_263.pcd	table	-1
guitar_711.pcd	guitar	7
car_328.pcd	car	10
table_351.pcd	table	-1
airplane_1513.pcd	airplane	-1
chair_2956.pcd	chair	-1
lamp_1326.pcd	lamp	7
chair_1150.pcd	chair	13
airplane_1752.pcd	airplane	32
table_835.pcd	table	-1
chair_1394.pcd	chair	-1
chair_3608.pcd	chair	13
lamp_247.pcd	lamp	-1
laptop_293.pcd	laptop	2
table_4313.pcd	table	-1
car_1120.pcd	car	10
knife_259.pcd	knife	7
chair_1432.pcd	chair	2
table_191.pcd	table	-1
guitar_221.pcd	guitar	7
airplane_2378.pcd	airplane	-1
chair_2378.pcd	chair	-1
pistol_53.pcd	pistol	18
lamp_1032.pcd	lamp	7
lamp_1439.pcd	lamp	-1
table_346.pcd	table	-1
table_2386.pcd	table	-1
chair_3689.pcd	chair	13
airplane_793.pcd	airplane	17
table_3027.pcd	table	-1
lamp_719.pcd	lamp	7
knife_268.pcd	knife	7
airplane_2563.pcd	airplane	29
table_350.pcd	table	-1
table_4339.pcd	table	-1
table_2440.pcd	table	-1
chair_2204.pcd	chair	13
lamp_1487.pcd	lamp	-1
chair_264.pcd	chair	13
chair_3150.pcd	chair	-1
chair_2756.pcd	chair	-1
airplane_2199.pcd	airplane	-1
car_1172.pcd	car	10
airplane_2581.pcd	airplane	17
car_1720.pcd	car	10
pistol_243.pcd	pistol	18
chair_1713.pcd	chair	4
chair_1458.pcd	chair	13
lamp_1125.pcd	lamp	7
airplane_2554.pcd	airplane	31
table_3476.pcd	table	27
table_3936.pcd	table	-1
airplane_2426.pcd	airplane	-1
airplane_2513.pcd	airplane	15
lamp_921.pcd	lamp	-1
chair_1734.pcd	chair	-1
table_4866.pcd	table	-1
airplane_716.pcd	airplane	17
lamp_1476.pcd	lamp	-1
laptop_87.pcd	laptop	2
guitar_185.pcd	guitar	7
car_1046.pcd	car	10
car_1814.pcd	car	10
chair_1202.pcd	chair	-1
airplane_2007.pcd	airplane	30
table_1723.pcd	table	-1
table_3245.pcd	table	-1
table_4323.pcd	table	-1
table_582.pcd	table	-1
lamp_954.pcd	lamp	7
car_1272.pcd	car	10
table_2043.pcd	table	-1
chair_1290.pcd	chair	-1
chair_2909.pcd	chair	-1
airplane_427.pcd	airplane	-1
table_1221.pcd	table	-1
guitar_466.pcd	guitar	7
chair_2578.pcd	chair	-1
chair_1557.pcd	chair	13
table_4809.pcd	table	27
chair_3181.pcd	chair	13
car_1487.pcd	car	10
chair_440.pcd	chair	-1
chair_3669.pcd	chair	13
chair_1899.pcd	chair	13
pistol_190.pcd	pistol	-1
chair_3676.pcd	chair	-1
airplane_1230.pcd	airplane	17
chair_2973.pcd	chair	-1
airplane_2118.pcd	airplane	-1
table_3600.pcd	table	-1
lamp_177.pcd	lamp	7
table_601.pcd	table	-1
chair_1831.pcd	chair	-1
car_1201.pcd	car	10
table_5106.pcd	table	-1
lamp_1226.pcd	lamp	-1
table_2130.pcd	table	-1
table_1037.pcd	table	27
airplane_2637.pcd	airplane	-1
airplane_1410.pcd	airplane	-1
chair_470.pcd	chair	-1
table_1905.pcd	table	27
table_1632.pcd	table	-1
chair_869.pcd	chair	4
chair_995.pcd	chair	13
chair_3632.pcd	chair	13
table_1858.pcd	table	-1
chair_2346.pcd	chair	-1
table_2695.pcd	table	27
table_2734.pcd	table	-1
airplane_313.pcd	airplane	22
car_1793.pcd	car	10
airplane_510.pcd	airplane	16
table_2973.pcd	table	-1
table_3888.pcd	table	-1
airplane_115.pcd	airplane	-1
car_926.pcd	car	10
car_420.pcd	car	10
table_4148.pcd	table	-1
chair_420.pcd	chair	13
chair_2282.pcd	chair	13
chair_3020.pcd	chair	13
chair_167.pcd	chair	4
airplane_621.pcd	airplane	-1
airplane_918.pcd	airplane	16
guitar_696.pcd	guitar	7
table_33.pcd	table	-1
table_3597.pcd	table	-1
motorbike_44.pcd	motorbike	-1
airplane_1908.pcd	airplane	-1
chair_1283.pcd	chair	4
airplane_1474.pcd	airplane	-1
laptop_44.pcd	laptop	2
table_4497.pcd	table	-1
car_1024.pcd	car	10
table_1595.pcd	table	-1
airplane_1787.pcd	airplane	-1
lamp_1500.pcd	lamp	-1
airplane_92.pcd	airplane	-1
chair_2953.pcd	chair	-1
table_1463.pcd	table	27
laptop_75.pcd	laptop	2
car_856.pcd	car	10
laptop_431.pcd	laptop	2
guitar_179.pcd	guitar	7
chair_1540.pcd	chair	-1
airplane_735.pcd	airplane	17
car_596.pcd	car	-1
lamp_182.pcd	lamp	-1
table_3049.pcd	table	-1
table_2869.pcd	table	27
airplane_2150.pcd	airplane	-1
chair_3139.pcd	chair	-1
chair_325.pcd	chair	13
chair_3370.pcd	chair	-1
chair_1044.pcd	chair	-1
table_5228.pcd	table	-1
mug_69.pcd	mug	-1
laptop_420.pcd	laptop	2
car_1455.pcd	car	-1
motorbike_4.pcd	motorbike	11
earphone_8.pcd	earphone	-1
table_4113.pcd	table	-1
car_1664.pcd	car	-1
table_2244.pcd	table	-1
mug_174.pcd	mug	1
table_3765.pcd	table	-1
airplane_1010.pcd	airplane	-1
airplane_1717.pcd	airplane	-1
table_3431.pcd	table	-1
table_4260.pcd	table	-1
lamp_492.pcd	lamp	-1
knife_269.pcd	knife	7
airplane_1122.pcd	airplane	-1
chair_2957.pcd	chair	-1
table_4829.pcd	table	-1
car_624.pcd	car	10
chair_1149.pcd	chair	-1
airplane_1401.pcd	airplane	17
laptop_340.pcd	laptop	2
chair_1677.pcd	chair	-1
table_4952.pcd	table	27
chair_1894.pcd	chair	-1
lamp_221.pcd	lamp	-1
car_66.pcd	car	10
table_2821.pcd	table	-1
table_1133.pcd	table	27
lamp_1057.pcd	lamp	-1
table_1458.pcd	table	27
table_1641.pcd	table	-1
table_1548.pcd	table	-1
car_126.pcd	car	10
airplane_1429.pcd	airplane	-1
mug_125.pcd	mug	1
lamp_164.pcd	lamp	-1
table_3335.pcd	table	27
airplane_947.pcd	airplane	17
chair_1100.pcd	chair	13
airplane_23.pcd	airplane	31
table_1275.pcd	table	-1
airplane_1854.pcd	airplane	21
chair_3697.pcd	chair	-1
car_766.pcd	car	10
chair_214.pcd	chair	13
lamp_194.pcd	lamp	-1
chair_2885.pcd	chair	13
lamp_1239.pcd	lamp	-1
chair_574.pcd	chair	-1
lamp_709.pcd	lamp	7
lamp_11.pcd	lamp	-1
lamp_349.pcd	lamp	-1
lamp_1214.pcd	lamp	7
chair_1552.pcd	chair	13
skateboard_13.pcd	skateboard	9
airplane_2502.pcd	airplane	20
earphone_44.pcd	earphone	-1
car_1006.pcd	car	10
table_3814.pcd	table	-1
lamp_1068.pcd	lamp	7
cap_22.pcd	cap	0
table_3236.pcd	table	27
airplane_1342.pcd	airplane	-1
chair_1561.pcd	chair	-1
table_2257.pcd	table	-1
chair_972.pcd	chair	-1
chair_697.pcd	chair	13
table_3911.pcd	table	-1
table_3505.pcd	table	-1
lamp_213.pcd	lamp	7
table_777.pcd	table	-1
chair_2395.pcd	chair	-1
chair_2811.pcd	chair	13
airplane_2001.pcd	airplane	-1
chair_2046.pcd	chair	-1
chair_1135.pcd	chair	13
table_2949.pcd	table	27
car_1800.pcd	car	10
car_1550.pcd	car	-1
chair_2702.pcd	chair	-1
car_814.pcd	car	10
table_4528.pcd	table	-1
chair_3138.pcd	chair	-1
table_1427.pcd	table	-1
car_487.pcd	car	10
table_4551.pcd	table	-1
knife_333.pcd	knife	7
table_2963.pcd	table	24
skateboard_104.pcd	skateboard	9
lamp_1477.pcd	lamp	-1
chair_2073.pcd	chair	13
table_2017.pcd	table	-1
airplane_1104.pcd	airplane	-1
airplane_1528.pcd	airplane	-1
table_4291.pcd	table	-1
table_3739.pcd	table	-1
table_3153.pcd	table	-1
guitar_82.pcd	guitar	7
lamp_1372.pcd	lamp	-1
table_3363.pcd	table	-1
chair_12.pcd	chair	13
table_3917.pcd	table	-1
lamp_1539.pcd	lamp	-1
guitar_182.pcd	guitar	7
table_4955.pcd	table	-1
mug_23.pcd	mug	1
airplane_2636.pcd	airplane	-1
chair_872.pcd	chair	13
chair_3236.pcd	chair	13
airplane_2656.pcd	airplane	31
rocket_54.pcd	rocket	18
chair_1333.pcd	chair	-1
mug_116.pcd	mug	1
lamp_1537.pcd	lamp	7
car_318.pcd	car	10
table_627.pcd	table	-1
chair_1601.pcd	chair	-1
table_1984.pcd	table	14
lamp_386.pcd	lamp	-1
table_4034.pcd	table	27
chair_380.pcd	chair	13
table_5163.pcd	table	-1
chair_1745.pcd	chair	4
lamp_1088.pcd	lamp	-1
chair_2663.pcd	chair	-1
lamp_1272.pcd	lamp	7
chair_2906.pcd	chair	-1
laptop_17.pcd	laptop	2
table_1370.pcd	table	27
table_457.pcd	table	-1
airplane_1141.pcd	airplane	-1
chair_550.pcd	chair	13
guitar_333.pcd	guitar	7
chair_3248.pcd	chair	-1
lamp_205.pcd	lamp	-1
table_1406.pcd	table	-1
airplane_1964.pcd	airplane	17
table_9.pcd	table	-1
chair_288.pcd	chair	-1
airplane_857.pcd	airplane	-1
lamp_571.pcd	lamp	-1
lamp_420.pcd	lamp	7
car_686.pcd	car	10
table_4487.pcd	table	27
laptop_338.pcd	laptop	-1
table_1893.pcd	table	-1
airplane_1310.pcd	airplane	-1
table_2913.pcd	table	-1
chair_138.pcd	chair	-1
table_37.pcd	table	-1
table_1968.pcd	table	-1
chair_240.pcd	chair	-1
airplane_620.pcd	airplane	-1
table_4591.pcd	table	-1
mug_144.pcd	mug	-1
table_903.pcd	table	-1
table_2574.pcd	table	-1
guitar_394.pcd	guitar	7
table_4523.pcd	table	-1
table_2221.pcd	table	-1
chair_1965.pcd	chair	13
airplane_1881.pcd	airplane	-1
table_1820.pcd	table	-1
table_4555.pcd	table	-1
table_1620.pcd	table	-1
airplane_971.pcd	airplane	21
car_851.pcd	car	-1
chair_2151.pcd	chair	-1
lamp_713.pcd	lamp	-1
chair_2.pcd	chair	13
airplane_1546.pcd	airplane	-1
car_1384.pcd	car	-1
table_261.pcd	table	-1
car_618.pcd	car	10
table_1471.pcd	table	27
lamp_909.pcd	lamp	-1
table_1990.pcd	table	-1
guitar_144.pcd	guitar	7
airplane_1412.pcd	airplane	-1
guitar_208.pcd	guitar	7
table_2335.pcd	table	-1
laptop_207.pcd	laptop	2
airplane_587.pcd	airplane	-1
car_1731.pcd	car	10
airplane_441.pcd	airplane	-1
table_2967.pcd	table	-1
lamp_219.pcd	lamp	-1
chair_1777.pcd	chair	13
knife_137.pcd	knife	7
table_1008.pcd	table	-1
chair_3163.pcd	chair	13
table_3899.pcd	table	-1
knife_346.pcd	knife	7
car_1791.pcd	car	10
car_439.pcd	car	10
car_71.pcd	car	10
table_3933.pcd	table	-1
table_2880.pcd	table	-1
table_1501.pcd	table	-1
table_1533.pcd	table	-1
table_3980.pcd	table	-1
chair_2488.pcd	chair	13
chair_473.pcd	chair	-1
chair_3293.pcd	chair	-1
lamp_300.pcd	lamp	-1
knife_251.pcd	knife	7
chair_2507.pcd	chair	13
car_1341.pcd	car	-1
chair_292.pcd	chair	-1
chair_2981.pcd	chair	13
airplane_683.pcd	airplane	-1
car_437.pcd	car	10
airplane_1199.pcd	airplane	-1
table_1898.pcd	table	27
chair_1717.pcd	chair	-1
table_4689.pcd	table	-1
airplane_2491.pcd	airplane	-1
lamp_809.pcd	lamp	7
table_2486.pcd	table	27
chair_3453.pcd	chair	-1
airplane_1481.pcd	airplane	-1
lamp_562.pcd	lamp	7
airplane_2319.pcd	airplane	33
airplane_1904.pcd	airplane	31
table_1320.pcd	table	-1
lamp_572.pcd	lamp	7
motorbike_74.pcd	motorbike	11
table_2999.pcd	table	-1
table_2605.pcd	table	27
chair_1976.pcd	chair	13
airplane_1724.pcd	airplane	-1
lamp_1.pcd	lamp	-1
airplane_2207.pcd	airplane	33
airplane_2187.pcd	airplane	-1
car_881.pcd	car	-1
guitar_421.pcd	guitar	7
chair_2478.pcd	chair	13
guitar_293.pcd	guitar	7
car_948.pcd	car	10
airplane_1962.pcd	airplane	-1
car_1400.pcd	car	10
lamp_387.pcd	lamp	-1
airplane_1661.pcd	airplane	34
chair_2802.pcd	chair	-1
table_3427.pcd	table	-1
chair_786.pcd	chair	13
airplane_314.pcd	airplane	20
lamp_339.pcd	lamp	7
table_1914.pcd	table	-1
car_1813.pcd	car	10
earphone_28.pcd	earphone	-1
lamp_616.pcd	lamp	-1
chair_2270.pcd	chair	13
car_1611.pcd	car	-1
table_239.pcd	table	-1
chair_2337.pcd	chair	-1
chair_2380.pcd	chair	13
airplane_1263.pcd	airplane	-1
motorbike_101.pcd	motorbike	11
chair_2485.pcd	chair	-1
chair_2239.pcd	chair	-1
lamp_1309.pcd	lamp	-1
chair_3129.pcd	chair	-1
table_2027.pcd	table	-1
table_3617.pcd	table	-1
pistol_104.pcd	pistol	-1
car_113.pcd	car	-1
motorbike_54.pcd	motorbike	11
mug_98.pcd	mug	1
airplane_961.pcd	airplane	-1
chair_11.pcd	chair	13
table_2373.pcd	table	-1
guitar_499.pcd	guitar	7
chair_1937.pcd	chair	-1
lamp_190.pcd	lamp	7
chair_3264.pcd	chair	-1
chair_1924.pcd	chair	-1
car_114.pcd	car	10
table_311.pcd	table	-1
car_1509.pcd	car	10
laptop_325.pcd	laptop	2
chair_3735.pcd	chair	13
chair_3606.pcd	chair	13
chair_3001.pcd	chair	-1
table_4839.pcd	table	24
chair_2934.pcd	chair	-1
chair_3533.pcd	chair	-1
airplane_2392.pcd	airplane	-1
guitar_484.pcd	guitar	7
airplane_609.pcd	airplane	31
table_1207.pcd	table	-1
table_319.pcd	table	-1
table_3623.pcd	table	-1
guitar_216.pcd	guitar	7
pistol_114.pcd	pistol	18
table_4275.pcd	table	-1
knife_50.pcd	knife	7
car_1723.pcd	car	10
laptop_24.pcd	laptop	2
lamp_1158.pcd	lamp	7
airplane_972.pcd	airplane	-1
table_2919.pcd	table	-1
car_330.pcd	car	10
chair_691.pcd	chair	-1
airplane_2552.pcd	airplane	31
lamp_552.pcd	lamp	7
table_4789.pcd	table	-1
chair_643.pcd	chair	13
table_3135.pcd	table	-1
chair_3244.pcd	chair	-1
table_1269.pcd	table	-1
laptop_295.pcd	laptop	2
guitar_493.pcd	guitar	7
chair_2104.pcd	chair	13
lamp_1394.pcd	lamp	-1
airplane_2407.pcd	airplane	21
laptop_67.pcd	laptop	2
chair_3310.pcd	chair	13
laptop_212.pcd	laptop	2
knife_125.pcd	knife	7
chair_1873.pcd	chair	13
lamp_1038.pcd	lamp	7
table_3908.pcd	table	-1
car_1804.pcd	car	-1
motorbike_2.pcd	motorbike	-1
table_97.pcd	table	-1
table_2541.pcd	table	24
table_4519.pcd	table	-1
table_1050.pcd	table	-1
chair_236.pcd	chair	-1
airplane_1163.pcd	airplane	-1
lamp_1009.pcd	lamp	-1
airplane_139.pcd	airplane	30
chair_806.pcd	chair	-1
table_1773.pcd	table	24
lamp_245.pcd	lamp	-1
table_3871.pcd	table	27
table_2748.pcd	table	-1
table_3676.pcd	table	-1
airplane_248.pcd	airplane	17
chair_885.pcd	chair	13
table_3934.pcd	table	-1
airplane_2329.pcd	airplane	31
chair_3037.pcd	chair	13
car_898.pcd	car	10
table_1894.pcd	table	-1
chair_69.pcd	chair	13
chair_719.pcd	chair	-1
laptop_371.pcd	laptop	-1
chair_1829.pcd	chair	13
lamp_1019.pcd	lamp	-1
airplane_1379.pcd	airplane	-1
table_517.pcd	table	-1
table_525.pcd	table	-1
chair_55.pcd	chair	-1
earphone_53.pcd	earphone	-1
table_2314.pcd	table	-1
chair_2109.pcd	chair	-1
airplane_1943.pcd	airplane	19
motorbike_178.pcd	motorbike	-1
table_945.pcd	table	-1
motorbike_115.pcd	motorbike	12
table_428.pcd	table	27
table_4240.pcd	table	-1
chair_2887.pcd	chair	-1
airplane_653.pcd	airplane	-1
car_677.pcd	car	10
airplane_1770.pcd	airplane	-1
table_2492.pcd	table	27
airplane_1573.pcd	airplane	33
chair_1221.pcd	chair	13
guitar_468.pcd	guitar	7
table_3671.pcd	table	-1
table_3320.pcd	table	27
table_2350.pcd	table	-1
lamp_1170.pcd	lamp	7
pistol_173.pcd	pistol	18
airplane_1226.pcd	airplane	25
table_5188.pcd	table	-1
airplane_2127.pcd	airplane	-1
car_1394.pcd	car	10
car_399.pcd	car	10
motorbike_114.pcd	motorbike	-1
table_2930.pcd	table	-1
knife_207.pcd	knife	7
car_1486.pcd	car	10
table_2092.pcd	table	-1
table_4610.pcd	table	-1
