	FileNames	Class	Clusters
814	table_2775.pcd	table	-1
815	airplane_2071.pcd	airplane	23
816	lamp_1491.pcd	lamp	7
817	table_3282.pcd	table	27
818	chair_505.pcd	chair	-1
819	table_3498.pcd	table	-1
820	chair_2340.pcd	chair	-1
821	car_1552.pcd	car	10
822	earphone_30.pcd	earphone	-1
823	table_474.pcd	table	-1
824	pistol_38.pcd	pistol	18
825	table_4927.pcd	table	28
826	table_3981.pcd	table	-1
827	skateboard_51.pcd	skateboard	9
828	lamp_846.pcd	lamp	7
829	car_769.pcd	car	10
830	car_564.pcd	car	10
831	table_2823.pcd	table	-1
832	car_128.pcd	car	10
833	chair_51.pcd	chair	-1
834	chair_3196.pcd	chair	-1
835	table_1825.pcd	table	-1
836	airplane_1064.pcd	airplane	-1
837	lamp_784.pcd	lamp	7
838	table_5203.pcd	table	27
839	chair_3260.pcd	chair	13
840	table_695.pcd	table	-1
841	airplane_496.pcd	airplane	-1
842	lamp_1089.pcd	lamp	-1
843	car_1661.pcd	car	10
844	guitar_62.pcd	guitar	7
845	guitar_501.pcd	guitar	7
846	chair_3322.pcd	chair	-1
847	car_1768.pcd	car	-1
848	airplane_546.pcd	airplane	19
849	table_4231.pcd	table	-1
850	chair_897.pcd	chair	-1
851	laptop_343.pcd	laptop	2
852	car_545.pcd	car	10
853	table_3609.pcd	table	-1
854	airplane_752.pcd	airplane	-1
855	chair_3465.pcd	chair	13
856	laptop_336.pcd	laptop	2
857	chair_1423.pcd	chair	-1
858	airplane_912.pcd	airplane	-1
859	car_1780.pcd	car	10
860	car_501.pcd	car	10
861	chair_2950.pcd	chair	4
862	chair_1845.pcd	chair	13
863	table_2145.pcd	table	-1
864	lamp_257.pcd	lamp	7
865	chair_54.pcd	chair	13
866	earphone_38.pcd	earphone	-1
867	chair_3273.pcd	chair	13
868	airplane_794.pcd	airplane	17
869	chair_983.pcd	chair	-1
870	table_1445.pcd	table	24
871	table_2149.pcd	table	-1
872	table_1567.pcd	table	-1
873	chair_2177.pcd	chair	-1
874	lamp_738.pcd	lamp	-1
875	chair_2357.pcd	chair	13
876	table_1513.pcd	table	-1
877	table_3308.pcd	table	-1
878	chair_3570.pcd	chair	-1
879	chair_418.pcd	chair	-1
880	lamp_595.pcd	lamp	7
881	car_1655.pcd	car	10
882	airplane_955.pcd	airplane	-1
883	chair_148.pcd	chair	13
884	table_604.pcd	table	-1
885	chair_1593.pcd	chair	13
886	car_177.pcd	car	10
887	table_1420.pcd	table	-1
888	table_788.pcd	table	-1
889	table_515.pcd	table	-1
890	table_3622.pcd	table	-1
891	airplane_213.pcd	airplane	17
892	chair_3732.pcd	chair	13
893	car_712.pcd	car	10
894	chair_2891.pcd	chair	-1
895	chair_1681.pcd	chair	13
896	airplane_214.pcd	airplane	16
897	lamp_608.pcd	lamp	-1
898	airplane_1116.pcd	airplane	-1
899	table_1261.pcd	table	-1
900	table_512.pcd	table	-1
901	chair_3000.pcd	chair	-1
902	airplane_209.pcd	airplane	-1
903	chair_3701.pcd	chair	-1
904	chair_42.pcd	chair	-1
905	table_4873.pcd	table	-1
906	chair_3705.pcd	chair	13
907	car_85.pcd	car	10
908	airplane_1411.pcd	airplane	37
909	table_486.pcd	table	-1
910	table_2016.pcd	table	27
911	table_5209.pcd	table	-1
912	airplane_881.pcd	airplane	-1
913	guitar_228.pcd	guitar	7
914	chair_3654.pcd	chair	-1
915	table_684.pcd	table	-1
916	chair_1251.pcd	chair	-1
917	table_2580.pcd	table	-1
918	airplane_940.pcd	airplane	32
919	chair_829.pcd	chair	-1
920	table_2483.pcd	table	-1
921	lamp_1127.pcd	lamp	7
922	chair_413.pcd	chair	13
923	table_1365.pcd	table	-1
924	table_3221.pcd	table	-1
925	lamp_1234.pcd	lamp	-1
926	table_4707.pcd	table	-1
927	table_4167.pcd	table	-1
928	car_219.pcd	car	10
929	table_1908.pcd	table	-1
930	chair_1898.pcd	chair	-1
931	table_514.pcd	table	-1
932	lamp_667.pcd	lamp	7
933	chair_116.pcd	chair	13
934	guitar_133.pcd	guitar	7
935	airplane_466.pcd	airplane	-1
936	chair_2425.pcd	chair	-1
937	table_4128.pcd	table	-1
938	chair_1922.pcd	chair	-1
939	table_2195.pcd	table	-1
940	table_273.pcd	table	-1
941	airplane_1398.pcd	airplane	-1
942	table_1789.pcd	table	-1
943	airplane_2045.pcd	airplane	-1
944	airplane_872.pcd	airplane	-1
945	cap_38.pcd	cap	0
946	lamp_1324.pcd	lamp	-1
947	knife_200.pcd	knife	7
948	airplane_1746.pcd	airplane	22
949	knife_189.pcd	knife	7
950	airplane_1948.pcd	airplane	-1
951	table_2451.pcd	table	-1
952	table_4967.pcd	table	27
953	pistol_274.pcd	pistol	-1
954	table_678.pcd	table	-1
955	car_1483.pcd	car	10
956	chair_1619.pcd	chair	13
957	lamp_710.pcd	lamp	7
958	table_2073.pcd	table	-1
959	chair_500.pcd	chair	13
960	knife_65.pcd	knife	7
961	lamp_1268.pcd	lamp	7
962	airplane_384.pcd	airplane	35
963	airplane_936.pcd	airplane	-1
964	table_4633.pcd	table	-1
965	airplane_697.pcd	airplane	-1
966	airplane_2316.pcd	airplane	17
967	guitar_236.pcd	guitar	7
968	airplane_540.pcd	airplane	17
969	car_1531.pcd	car	10
970	airplane_963.pcd	airplane	37
971	laptop_297.pcd	laptop	2
972	table_3152.pcd	table	-1
973	airplane_2467.pcd	airplane	-1
974	car_435.pcd	car	10
975	table_4773.pcd	table	-1
976	mug_175.pcd	mug	1
977	airplane_368.pcd	airplane	-1
978	chair_1525.pcd	chair	-1
979	table_4667.pcd	table	-1
980	table_3737.pcd	table	-1
981	table_4890.pcd	table	-1
982	car_1092.pcd	car	10
983	table_3322.pcd	table	-1
984	table_2800.pcd	table	27
985	table_1909.pcd	table	28
986	guitar_502.pcd	guitar	7
987	pistol_159.pcd	pistol	18
988	lamp_477.pcd	lamp	-1
989	chair_3033.pcd	chair	13
990	car_902.pcd	car	10
991	lamp_1381.pcd	lamp	7
992	car_823.pcd	car	10
993	knife_266.pcd	knife	7
994	table_4202.pcd	table	-1
995	airplane_2379.pcd	airplane	-1
996	chair_450.pcd	chair	13
997	table_2013.pcd	table	-1
998	chair_2066.pcd	chair	13
999	table_2228.pcd	table	-1
1000	laptop_407.pcd	laptop	-1
1001	airplane_82.pcd	airplane	-1
1002	knife_214.pcd	knife	7
1003	airplane_862.pcd	airplane	17
1004	table_3795.pcd	table	-1
1005	car_1280.pcd	car	10
1006	table_258.pcd	table	-1
1007	chair_1877.pcd	chair	-1
1008	car_138.pcd	car	10
1009	table_2965.pcd	table	-1
1010	guitar_701.pcd	guitar	7
1011	airplane_566.pcd	airplane	16
1012	laptop_246.pcd	laptop	2
1013	car_1004.pcd	car	10
1014	table_2681.pcd	table	-1
1015	airplane_1234.pcd	airplane	15
1016	airplane_2533.pcd	airplane	17
1017	skateboard_48.pcd	skateboard	9
1018	table_2011.pcd	table	-1
1019	table_552.pcd	table	-1
1020	table_3326.pcd	table	-1
1021	airplane_1562.pcd	airplane	-1
1022	chair_3.pcd	chair	13
1023	table_809.pcd	table	-1
1024	chair_2826.pcd	chair	13
1025	airplane_285.pcd	airplane	-1
1026	airplane_2523.pcd	airplane	25
1027	airplane_1923.pcd	airplane	-1
1028	lamp_929.pcd	lamp	7
1029	chair_781.pcd	chair	-1
1030	lamp_1107.pcd	lamp	-1
1031	guitar_37.pcd	guitar	7
1032	chair_3636.pcd	chair	13
1033	pistol_75.pcd	pistol	18
1034	table_456.pcd	table	-1
1035	rocket_65.pcd	rocket	9
1036	airplane_2365.pcd	airplane	-1
1037	table_4521.pcd	table	-1
1038	car_469.pcd	car	10
1039	chair_871.pcd	chair	-1
1040	chair_642.pcd	chair	13
1041	chair_2350.pcd	chair	-1
1042	table_2181.pcd	table	-1
1043	chair_1137.pcd	chair	13
1044	guitar_375.pcd	guitar	7
1045	table_2506.pcd	table	27
1046	table_4237.pcd	table	-1
1047	airplane_276.pcd	airplane	17
1048	table_1850.pcd	table	-1
1049	table_2494.pcd	table	-1
1050	table_5054.pcd	table	27
1051	chair_1980.pcd	chair	-1
1052	table_3685.pcd	table	-1
1053	lamp_982.pcd	lamp	7
1054	airplane_2078.pcd	airplane	-1
1055	chair_1738.pcd	chair	13
1056	car_53.pcd	car	10
1057	knife_343.pcd	knife	7
1058	table_1338.pcd	table	-1
1059	table_1886.pcd	table	-1
1060	lamp_1452.pcd	lamp	7
1061	chair_640.pcd	chair	13
1062	chair_1774.pcd	chair	13
1063	chair_3479.pcd	chair	-1
1064	airplane_64.pcd	airplane	-1
1065	chair_128.pcd	chair	13
1066	table_2056.pcd	table	-1
1067	airplane_15.pcd	airplane	-1
1068	chair_1004.pcd	chair	-1
1069	chair_465.pcd	chair	13
1070	guitar_403.pcd	guitar	7
1071	airplane_754.pcd	airplane	26
1072	motorbike_69.pcd	motorbike	-1
1073	table_1823.pcd	table	-1
1074	car_403.pcd	car	10
1075	table_1049.pcd	table	24
1076	table_4607.pcd	table	-1
1077	chair_1710.pcd	chair	-1
1078	chair_137.pcd	chair	-1
1079	table_1615.pcd	table	24
1080	pistol_85.pcd	pistol	18
1081	lamp_1233.pcd	lamp	7
1082	car_1406.pcd	car	10
1083	chair_3104.pcd	chair	-1
1084	lamp_780.pcd	lamp	7
1085	chair_891.pcd	chair	13
1086	table_1724.pcd	table	-1
1087	table_2559.pcd	table	-1
1088	car_802.pcd	car	10
1089	airplane_706.pcd	airplane	31
1090	lamp_437.pcd	lamp	-1
1091	laptop_2.pcd	laptop	-1
1092	chair_2260.pcd	chair	-1
1093	chair_1754.pcd	chair	4
1094	chair_1289.pcd	chair	13
1095	lamp_859.pcd	lamp	-1
1096	airplane_332.pcd	airplane	17
1097	table_3549.pcd	table	-1
1098	chair_2999.pcd	chair	-1
1099	lamp_775.pcd	lamp	7
1100	airplane_1677.pcd	airplane	-1
1101	table_2604.pcd	table	-1
1102	chair_1456.pcd	chair	-1
1103	chair_3478.pcd	chair	13
1104	car_632.pcd	car	10
1105	airplane_2548.pcd	airplane	-1
1106	table_441.pcd	table	-1
1107	chair_1233.pcd	chair	-1
1108	table_3918.pcd	table	-1
1109	lamp_47.pcd	lamp	7
1110	pistol_232.pcd	pistol	18
1111	chair_2905.pcd	chair	-1
1112	chair_3333.pcd	chair	4
1113	table_887.pcd	table	-1
1114	chair_3629.pcd	chair	-1
1115	airplane_1868.pcd	airplane	-1
1116	chair_2743.pcd	chair	-1
1117	airplane_36.pcd	airplane	-1
1118	laptop_344.pcd	laptop	2
1119	table_749.pcd	table	27
1120	chair_241.pcd	chair	13
1121	table_1766.pcd	table	-1
1122	table_234.pcd	table	-1
1123	airplane_2369.pcd	airplane	21
1124	table_5263.pcd	table	-1
1125	airplane_921.pcd	airplane	-1
1126	chair_1620.pcd	chair	-1
1127	car_220.pcd	car	-1
1128	car_1478.pcd	car	-1
1129	table_3924.pcd	table	-1
1130	lamp_1285.pcd	lamp	-1
1131	chair_1582.pcd	chair	-1
1132	airplane_1950.pcd	airplane	31
1133	chair_3698.pcd	chair	13
1134	table_3199.pcd	table	-1
1135	table_3253.pcd	table	-1
1136	lamp_101.pcd	lamp	7
1137	car_365.pcd	car	10
1138	table_1832.pcd	table	-1
1139	table_4963.pcd	table	24
1140	table_3223.pcd	table	-1
1141	table_461.pcd	table	27
1142	table_2938.pcd	table	-1
1143	table_4008.pcd	table	-1
1144	chair_2477.pcd	chair	-1
1145	table_1273.pcd	table	-1
1146	chair_3637.pcd	chair	13
1147	chair_2980.pcd	chair	13
1148	table_4684.pcd	table	-1
1149	knife_205.pcd	knife	7
1150	lamp_822.pcd	lamp	-1
1151	chair_3341.pcd	chair	-1
1152	table_2469.pcd	table	-1
1153	airplane_792.pcd	airplane	17
1154	knife_383.pcd	knife	7
1155	table_4651.pcd	table	-1
1156	car_1463.pcd	car	10
1157	lamp_1315.pcd	lamp	7
1158	laptop_352.pcd	laptop	2
1159	chair_2484.pcd	chair	-1
1160	table_1514.pcd	table	-1
1161	table_2319.pcd	table	-1
1162	car_223.pcd	car	10
1163	motorbike_182.pcd	motorbike	12
1164	lamp_814.pcd	lamp	7
1165	chair_1910.pcd	chair	-1
1166	airplane_1228.pcd	airplane	-1
1167	chair_3451.pcd	chair	-1
1168	table_3518.pcd	table	27
1169	table_1884.pcd	table	-1
1170	airplane_623.pcd	airplane	-1
1171	lamp_1496.pcd	lamp	-1
1172	car_496.pcd	car	10
1173	chair_3402.pcd	chair	-1
1174	lamp_1080.pcd	lamp	-1
1175	table_4948.pcd	table	-1
1176	table_4415.pcd	table	-1
1177	car_228.pcd	car	10
1178	car_873.pcd	car	10
1179	table_426.pcd	table	-1
1180	table_2736.pcd	table	27
1181	table_1818.pcd	table	-1
1182	chair_2401.pcd	chair	-1
1183	table_3716.pcd	table	-1
1184	chair_1315.pcd	chair	13
1185	table_2022.pcd	table	-1
1186	knife_372.pcd	knife	7
1187	chair_1303.pcd	chair	4
1188	airplane_695.pcd	airplane	20
1189	mug_17.pcd	mug	-1
1190	car_1296.pcd	car	10
1191	laptop_211.pcd	laptop	2
1192	lamp_403.pcd	lamp	7
1193	knife_51.pcd	knife	7
1194	knife_257.pcd	knife	7
1195	airplane_2465.pcd	airplane	34
1196	airplane_494.pcd	airplane	-1
1197	airplane_1387.pcd	airplane	32
1198	table_3785.pcd	table	-1
1199	chair_592.pcd	chair	-1
1200	table_588.pcd	table	-1
1201	lamp_986.pcd	lamp	7
1202	guitar_289.pcd	guitar	7
1203	table_644.pcd	table	-1
1204	chair_2229.pcd	chair	-1
1205	guitar_184.pcd	guitar	7
1206	chair_1568.pcd	chair	-1
1207	chair_1706.pcd	chair	13
1208	car_1305.pcd	car	-1
1209	table_652.pcd	table	-1
1210	chair_1690.pcd	chair	4
1211	table_1322.pcd	table	-1
1212	airplane_1659.pcd	airplane	19
1213	table_2766.pcd	table	-1
1214	laptop_79.pcd	laptop	2
1215	chair_1822.pcd	chair	-1
1216	airplane_2026.pcd	airplane	-1
1217	car_1709.pcd	car	10
1218	table_538.pcd	table	-1
1219	table_1808.pcd	table	-1
1220	table_1951.pcd	table	-1
1221	knife_119.pcd	knife	7
1222	table_2074.pcd	table	-1
1223	table_2260.pcd	table	-1
1224	table_3955.pcd	table	27
1225	table_2301.pcd	table	-1
1226	table_3610.pcd	table	3
1227	chair_98.pcd	chair	-1
1228	lamp_834.pcd	lamp	-1
1229	chair_2197.pcd	chair	-1
1230	airplane_250.pcd	airplane	-1
1231	table_3167.pcd	table	27
1232	airplane_1052.pcd	airplane	21
1233	airplane_1863.pcd	airplane	-1
1234	lamp_1396.pcd	lamp	7
1235	table_4161.pcd	table	-1
1236	table_4496.pcd	table	-1
1237	car_607.pcd	car	10
1238	guitar_714.pcd	guitar	7
1239	guitar_538.pcd	guitar	7
1240	rocket_48.pcd	rocket	-1
1241	guitar_778.pcd	guitar	7
1242	table_2097.pcd	table	-1
1243	table_55.pcd	table	-1
1244	table_4848.pcd	table	-1
1245	lamp_2.pcd	lamp	5
1246	mug_173.pcd	mug	1
1247	car_1175.pcd	car	10
1248	airplane_2372.pcd	airplane	-1
1249	chair_2192.pcd	chair	13
1250	guitar_384.pcd	guitar	7
1251	chair_2188.pcd	chair	-1
1252	airplane_691.pcd	airplane	-1
1253	lamp_724.pcd	lamp	7
1254	knife_187.pcd	knife	7
1255	airplane_845.pcd	airplane	-1
1256	car_465.pcd	car	10
1257	table_3972.pcd	table	27
1258	airplane_1124.pcd	airplane	-1
1259	guitar_684.pcd	guitar	7
1260	chair_337.pcd	chair	13
1261	lamp_147.pcd	lamp	7
1262	table_4188.pcd	table	-1
1263	lamp_895.pcd	lamp	7
1264	airplane_1862.pcd	airplane	17
1265	knife_202.pcd	knife	7
1266	table_318.pcd	table	-1
1267	airplane_2404.pcd	airplane	-1
1268	table_3306.pcd	table	-1
1269	airplane_1495.pcd	airplane	-1
1270	airplane_988.pcd	airplane	-1
1271	table_5182.pcd	table	27
1272	table_4931.pcd	table	27
1273	airplane_2340.pcd	airplane	33
1274	table_5245.pcd	table	-1
1275	airplane_1164.pcd	airplane	-1
1276	chair_1036.pcd	chair	13
1277	chair_2521.pcd	chair	13
1278	chair_1638.pcd	chair	-1
1279	car_1290.pcd	car	-1
1280	guitar_604.pcd	guitar	7
1281	chair_2135.pcd	chair	13
1282	car_1544.pcd	car	10
1283	lamp_964.pcd	lamp	7
1284	airplane_1291.pcd	airplane	-1
1285	chair_2941.pcd	chair	13
1286	car_208.pcd	car	10
1287	table_4550.pcd	table	-1
1288	pistol_3.pcd	pistol	18
1289	knife_330.pcd	knife	7
1290	rocket_18.pcd	rocket	18
1291	table_1626.pcd	table	-1
1292	table_1722.pcd	table	-1
1293	table_3914.pcd	table	-1
1294	chair_1859.pcd	chair	13
1295	table_4480.pcd	table	27
1296	motorbike_83.pcd	motorbike	-1
1297	airplane_824.pcd	airplane	19
1298	car_1757.pcd	car	10
1299	table_4472.pcd	table	-1
1300	chair_476.pcd	chair	-1
1301	table_263.pcd	table	-1
1302	guitar_711.pcd	guitar	7
1303	car_328.pcd	car	10
1304	table_351.pcd	table	-1
1305	airplane_1513.pcd	airplane	-1
1306	chair_2956.pcd	chair	-1
1307	lamp_1326.pcd	lamp	7
1308	chair_1150.pcd	chair	13
1309	airplane_1752.pcd	airplane	32
1310	table_835.pcd	table	-1
1311	chair_1394.pcd	chair	-1
1312	chair_3608.pcd	chair	13
1313	lamp_247.pcd	lamp	-1
1314	laptop_293.pcd	laptop	2
1315	table_4313.pcd	table	-1
1316	car_1120.pcd	car	10
1317	knife_259.pcd	knife	7
1318	chair_1432.pcd	chair	2
1319	table_191.pcd	table	-1
1320	guitar_221.pcd	guitar	7
1321	airplane_2378.pcd	airplane	-1
1322	chair_2378.pcd	chair	-1
1323	pistol_53.pcd	pistol	18
1324	lamp_1032.pcd	lamp	7
1325	lamp_1439.pcd	lamp	-1
1326	table_346.pcd	table	-1
1327	table_2386.pcd	table	-1
1328	chair_3689.pcd	chair	13
1329	airplane_793.pcd	airplane	17
1330	table_3027.pcd	table	-1
1331	lamp_719.pcd	lamp	7
1332	knife_268.pcd	knife	7
1333	airplane_2563.pcd	airplane	29
1334	table_350.pcd	table	-1
1335	table_4339.pcd	table	-1
1336	table_2440.pcd	table	-1
1337	chair_2204.pcd	chair	13
1338	lamp_1487.pcd	lamp	-1
1339	chair_264.pcd	chair	13
1340	chair_3150.pcd	chair	-1
1341	chair_2756.pcd	chair	-1
1342	airplane_2199.pcd	airplane	-1
1343	car_1172.pcd	car	10
1344	airplane_2581.pcd	airplane	17
1345	car_1720.pcd	car	10
1346	pistol_243.pcd	pistol	18
1347	chair_1713.pcd	chair	4
1348	chair_1458.pcd	chair	13
1349	lamp_1125.pcd	lamp	7
1350	airplane_2554.pcd	airplane	31
1351	table_3476.pcd	table	27
1352	table_3936.pcd	table	-1
1353	airplane_2426.pcd	airplane	-1
1354	airplane_2513.pcd	airplane	15
1355	lamp_921.pcd	lamp	-1
1356	chair_1734.pcd	chair	-1
1357	table_4866.pcd	table	-1
1358	airplane_716.pcd	airplane	17
1359	lamp_1476.pcd	lamp	-1
1360	laptop_87.pcd	laptop	2
1361	guitar_185.pcd	guitar	7
1362	car_1046.pcd	car	10
1363	car_1814.pcd	car	10
1364	chair_1202.pcd	chair	-1
1365	airplane_2007.pcd	airplane	30
1366	table_1723.pcd	table	-1
1367	table_3245.pcd	table	-1
1368	table_4323.pcd	table	-1
1369	table_582.pcd	table	-1
1370	lamp_954.pcd	lamp	7
1371	car_1272.pcd	car	10
1372	table_2043.pcd	table	-1
1373	chair_1290.pcd	chair	-1
1374	chair_2909.pcd	chair	-1
1375	airplane_427.pcd	airplane	-1
1376	table_1221.pcd	table	-1
1377	guitar_466.pcd	guitar	7
1378	chair_2578.pcd	chair	-1
1379	chair_1557.pcd	chair	13
1380	table_4809.pcd	table	27
1381	chair_3181.pcd	chair	13
1382	car_1487.pcd	car	10
1383	chair_440.pcd	chair	-1
1384	chair_3669.pcd	chair	13
1385	chair_1899.pcd	chair	13
1386	pistol_190.pcd	pistol	-1
1387	chair_3676.pcd	chair	-1
1388	airplane_1230.pcd	airplane	17
1389	chair_2973.pcd	chair	-1
1390	airplane_2118.pcd	airplane	-1
1391	table_3600.pcd	table	-1
1392	lamp_177.pcd	lamp	7
1393	table_601.pcd	table	-1
1394	chair_1831.pcd	chair	-1
1395	car_1201.pcd	car	10
1396	table_5106.pcd	table	-1
1397	lamp_1226.pcd	lamp	-1
1398	table_2130.pcd	table	-1
1399	table_1037.pcd	table	27
1400	airplane_2637.pcd	airplane	-1
1401	airplane_1410.pcd	airplane	-1
1402	chair_470.pcd	chair	-1
1403	table_1905.pcd	table	27
1404	table_1632.pcd	table	-1
1405	chair_869.pcd	chair	4
1406	chair_995.pcd	chair	13
1407	chair_3632.pcd	chair	13
1408	table_1858.pcd	table	-1
1409	chair_2346.pcd	chair	-1
1410	table_2695.pcd	table	27
1411	table_2734.pcd	table	-1
1412	airplane_313.pcd	airplane	22
1413	car_1793.pcd	car	10
1414	airplane_510.pcd	airplane	16
1415	table_2973.pcd	table	-1
1416	table_3888.pcd	table	-1
1417	airplane_115.pcd	airplane	-1
1418	car_926.pcd	car	10
1419	car_420.pcd	car	10
1420	table_4148.pcd	table	-1
1421	chair_420.pcd	chair	13
1422	chair_2282.pcd	chair	13
1423	chair_3020.pcd	chair	13
1424	chair_167.pcd	chair	4
1425	airplane_621.pcd	airplane	-1
1426	airplane_918.pcd	airplane	16
1427	guitar_696.pcd	guitar	7
1428	table_33.pcd	table	-1
1429	table_3597.pcd	table	-1
1430	motorbike_44.pcd	motorbike	-1
1431	airplane_1908.pcd	airplane	-1
1432	chair_1283.pcd	chair	4
1433	airplane_1474.pcd	airplane	-1
1434	laptop_44.pcd	laptop	2
1435	table_4497.pcd	table	-1
1436	car_1024.pcd	car	10
1437	table_1595.pcd	table	-1
1438	airplane_1787.pcd	airplane	-1
1439	lamp_1500.pcd	lamp	-1
1440	airplane_92.pcd	airplane	-1
1441	chair_2953.pcd	chair	-1
1442	table_1463.pcd	table	27
1443	laptop_75.pcd	laptop	2
1444	car_856.pcd	car	10
1445	laptop_431.pcd	laptop	2
1446	guitar_179.pcd	guitar	7
1447	chair_1540.pcd	chair	-1
1448	airplane_735.pcd	airplane	17
1449	car_596.pcd	car	-1
1450	lamp_182.pcd	lamp	-1
1451	table_3049.pcd	table	-1
1452	table_2869.pcd	table	27
1453	airplane_2150.pcd	airplane	-1
1454	chair_3139.pcd	chair	-1
1455	chair_325.pcd	chair	13
1456	chair_3370.pcd	chair	-1
1457	chair_1044.pcd	chair	-1
1458	table_5228.pcd	table	-1
1459	mug_69.pcd	mug	-1
1460	laptop_420.pcd	laptop	2
1461	car_1455.pcd	car	-1
1462	motorbike_4.pcd	motorbike	11
1463	earphone_8.pcd	earphone	-1
1464	table_4113.pcd	table	-1
1465	car_1664.pcd	car	-1
1466	table_2244.pcd	table	-1
1467	mug_174.pcd	mug	1
1468	table_3765.pcd	table	-1
1469	airplane_1010.pcd	airplane	-1
1470	airplane_1717.pcd	airplane	-1
1471	table_3431.pcd	table	-1
1472	table_4260.pcd	table	-1
1473	lamp_492.pcd	lamp	-1
1474	knife_269.pcd	knife	7
1475	airplane_1122.pcd	airplane	-1
1476	chair_2957.pcd	chair	-1
1477	table_4829.pcd	table	-1
1478	car_624.pcd	car	10
1479	chair_1149.pcd	chair	-1
1480	airplane_1401.pcd	airplane	17
1481	laptop_340.pcd	laptop	2
1482	chair_1677.pcd	chair	-1
1483	table_4952.pcd	table	27
1484	chair_1894.pcd	chair	-1
1485	lamp_221.pcd	lamp	-1
1486	car_66.pcd	car	10
1487	table_2821.pcd	table	-1
1488	table_1133.pcd	table	27
1489	lamp_1057.pcd	lamp	-1
1490	table_1458.pcd	table	27
1491	table_1641.pcd	table	-1
1492	table_1548.pcd	table	-1
1493	car_126.pcd	car	10
1494	airplane_1429.pcd	airplane	-1
1495	mug_125.pcd	mug	1
1496	lamp_164.pcd	lamp	-1
1497	table_3335.pcd	table	27
1498	airplane_947.pcd	airplane	17
1499	chair_1100.pcd	chair	13
1500	airplane_23.pcd	airplane	31
1501	table_1275.pcd	table	-1
1502	airplane_1854.pcd	airplane	21
1503	chair_3697.pcd	chair	-1
1504	car_766.pcd	car	10
1505	chair_214.pcd	chair	13
1506	lamp_194.pcd	lamp	-1
1507	chair_2885.pcd	chair	13
1508	lamp_1239.pcd	lamp	-1
1509	chair_574.pcd	chair	-1
1510	lamp_709.pcd	lamp	7
1511	lamp_11.pcd	lamp	-1
1512	lamp_349.pcd	lamp	-1
1513	lamp_1214.pcd	lamp	7
1514	chair_1552.pcd	chair	13
1515	skateboard_13.pcd	skateboard	9
1516	airplane_2502.pcd	airplane	20
1517	earphone_44.pcd	earphone	-1
1518	car_1006.pcd	car	10
1519	table_3814.pcd	table	-1
1520	lamp_1068.pcd	lamp	7
1521	cap_22.pcd	cap	0
1522	table_3236.pcd	table	27
1523	airplane_1342.pcd	airplane	-1
1524	chair_1561.pcd	chair	-1
1525	table_2257.pcd	table	-1
1526	chair_972.pcd	chair	-1
1527	chair_697.pcd	chair	13
1528	table_3911.pcd	table	-1
1529	table_3505.pcd	table	-1
1530	lamp_213.pcd	lamp	7
1531	table_777.pcd	table	-1
1532	chair_2395.pcd	chair	-1
1533	chair_2811.pcd	chair	13
1534	airplane_2001.pcd	airplane	-1
1535	chair_2046.pcd	chair	-1
1536	chair_1135.pcd	chair	13
1537	table_2949.pcd	table	27
1538	car_1800.pcd	car	10
1539	car_1550.pcd	car	-1
1540	chair_2702.pcd	chair	-1
1541	car_814.pcd	car	10
1542	table_4528.pcd	table	-1
1543	chair_3138.pcd	chair	-1
1544	table_1427.pcd	table	-1
1545	car_487.pcd	car	10
1546	table_4551.pcd	table	-1
1547	knife_333.pcd	knife	7
1548	table_2963.pcd	table	24
1549	skateboard_104.pcd	skateboard	9
1550	lamp_1477.pcd	lamp	-1
1551	chair_2073.pcd	chair	13
1552	table_2017.pcd	table	-1
1553	airplane_1104.pcd	airplane	-1
1554	airplane_1528.pcd	airplane	-1
1555	table_4291.pcd	table	-1
1556	table_3739.pcd	table	-1
1557	table_3153.pcd	table	-1
1558	guitar_82.pcd	guitar	7
1559	lamp_1372.pcd	lamp	-1
1560	table_3363.pcd	table	-1
1561	chair_12.pcd	chair	13
1562	table_3917.pcd	table	-1
1563	lamp_1539.pcd	lamp	-1
1564	guitar_182.pcd	guitar	7
1565	table_4955.pcd	table	-1
1566	mug_23.pcd	mug	1
1567	airplane_2636.pcd	airplane	-1
1568	chair_872.pcd	chair	13
1569	chair_3236.pcd	chair	13
1570	airplane_2656.pcd	airplane	31
1571	rocket_54.pcd	rocket	18
1572	chair_1333.pcd	chair	-1
1573	mug_116.pcd	mug	1
1574	lamp_1537.pcd	lamp	7
1575	car_318.pcd	car	10
1576	table_627.pcd	table	-1
1577	chair_1601.pcd	chair	-1
1578	table_1984.pcd	table	14
1579	lamp_386.pcd	lamp	-1
1580	table_4034.pcd	table	27
1581	chair_380.pcd	chair	13
1582	table_5163.pcd	table	-1
1583	chair_1745.pcd	chair	4
1584	lamp_1088.pcd	lamp	-1
1585	chair_2663.pcd	chair	-1
